,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team_id,visitor_team_id,home_team_abr,visitor_team_abr,home_team_abr.1,visitor_team_abr.1,home_team_abr.2,visitor_team_abr.2,home_team_abr.3,visitor_team_abr.3,home_team_abr,visitor_team_abr
162,858232,2023-02-15T00:00:00.000Z,101,4,False,2022,Final,Final,122,1,20,ATL,NYK,ATL,NYK,ATL,NYK,ATL,NYK,ATL,NYK
163,858245,2023-02-23T00:00:00.000Z,124,4,False,2022,Final,Final,111,14,10,LAL,GSW,LAL,GSW,LAL,GSW,LAL,GSW,LAL,GSW
164,858251,2023-02-24T00:00:00.000Z,175,6,False,2022,Final,Final,176,13,26,LAC,SAC,LAC,SAC,LAC,SAC,LAC,SAC,LAC,SAC
165,858261,2023-02-25T00:00:00.000Z,118,4,False,2022,Final,Final,102,29,27,UTA,SAS,UTA,SAS,UTA,SAS,UTA,SAS,UTA,SAS
166,858268,2023-02-26T00:00:00.000Z,108,4,False,2022,Final,Final,111,7,14,DAL,LAL,DAL,LAL,DAL,LAL,DAL,LAL,DAL,LAL
167,858283,2023-02-28T00:00:00.000Z,117,4,False,2022,Final,Final,123,21,26,OKC,SAC,OKC,SAC,OKC,SAC,OKC,SAC,OKC,SAC
168,858292,2023-03-01T00:00:00.000Z,117,4,False,2022,Final,Final,123,21,14,OKC,LAL,OKC,LAL,OKC,LAL,OKC,LAL,OKC,LAL
169,858306,2023-03-03T00:00:00.000Z,113,4,False,2022,Final,Final,97,8,15,DEN,MEM,DEN,MEM,DEN,MEM,DEN,MEM,DEN,MEM
170,858313,2023-03-04T00:00:00.000Z,110,4,False,2022,Final,Final,122,27,11,SAS,HOU,SAS,HOU,SAS,HOU,SAS,HOU,SAS,HOU
171,858317,2023-03-05T00:00:00.000Z,113,4,False,2022,Final,Final,105,14,10,LAL,GSW,LAL,GSW,LAL,GSW,LAL,GSW,LAL,GSW
172,857440,2022-10-29T00:00:00.000Z,111,5,False,2022,Final,Final,117,7,21,DAL,OKC,DAL,OKC,DAL,OKC,DAL,OKC,DAL,OKC
173,857429,2022-10-28T00:00:00.000Z,111,4,False,2022,Final,Final,102,18,14,MIN,LAL,MIN,LAL,MIN,LAL,MIN,LAL,MIN,LAL
174,857449,2022-10-30T00:00:00.000Z,107,4,False,2022,Final,Final,98,27,18,SAS,MIN,SAS,MIN,SAS,MIN,SAS,MIN,SAS,MIN
175,857457,2022-11-01T00:00:00.000Z,116,4,False,2022,Final,Final,108,21,22,OKC,ORL,OKC,ORL,OKC,ORL,OKC,ORL,OKC,ORL
176,857488,2022-11-05T00:00:00.000Z,108,4,False,2022,Final,Final,94,17,21,MIL,OKC,MIL,OKC,MIL,OKC,MIL,OKC,MIL,OKC
177,857463,2022-11-02T00:00:00.000Z,110,4,False,2022,Final,Final,107,16,26,MIA,SAC,MIA,SAC,MIA,SAC,MIA,SAC,MIA,SAC
178,857477,2022-11-04T00:00:00.000Z,111,4,False,2022,Final,Final,110,7,28,DAL,TOR,DAL,TOR,DAL,TOR,DAL,TOR,DAL,TOR
179,857592,2022-11-19T00:00:00.000Z,119,4,False,2022,Final,Final,97,13,27,LAC,SAS,LAC,SAS,LAC,SAS,LAC,SAS,LAC,SAS
180,857496,2022-11-06T00:00:00.000Z,102,4,False,2022,Final,Final,110,13,29,LAC,UTA,LAC,UTA,LAC,UTA,LAC,UTA,LAC,UTA
181,857507,2022-11-07T00:00:00.000Z,112,4,False,2022,Final,Final,103,9,21,DET,OKC,DET,OKC,DET,OKC,DET,OKC,DET,OKC
182,857519,2022-11-09T00:00:00.000Z,117,4,False,2022,Final,Final,129,18,24,MIN,PHX,MIN,PHX,MIN,PHX,MIN,PHX,MIN,PHX
183,857572,2022-11-16T00:00:00.000Z,103,4,False,2022,Final,Final,106,8,20,DEN,NYK,DEN,NYK,DEN,NYK,DEN,NYK,DEN,NYK
184,857581,2022-11-18T00:00:00.000Z,107,4,False,2022,Final,Final,108,5,22,CHI,ORL,CHI,ORL,CHI,ORL,CHI,ORL,CHI,ORL
185,857605,2022-11-21T00:00:00.000Z,121,4,False,2022,Final,Final,107,5,2,CHI,BOS,CHI,BOS,CHI,BOS,CHI,BOS,CHI,BOS
186,857595,2022-11-20T00:00:00.000Z,137,4,False,2022,Final,Final,129,26,9,SAC,DET,SAC,DET,SAC,DET,SAC,DET,SAC,DET
187,857622,2022-11-23T00:00:00.000Z,98,4,False,2022,Final,Final,112,28,3,TOR,BKN,TOR,BKN,TOR,BKN,TOR,BKN,TOR,BKN
188,857660,2022-11-28T00:00:00.000Z,115,4,False,2022,Final,Final,116,14,12,LAL,IND,LAL,IND,LAL,IND,LAL,IND,LAL,IND
189,857629,2022-11-25T00:00:00.000Z,128,4,False,2022,Final,Final,117,12,3,IND,BKN,IND,BKN,IND,BKN,IND,BKN,IND,BKN
190,857665,2022-11-29T00:00:00.000Z,110,4,False,2022,Final,Final,140,9,20,DET,NYK,DET,NYK,DET,NYK,DET,NYK,DET,NYK
191,857669,2022-11-30T00:00:00.000Z,113,4,False,2022,Final,Final,85,6,23,CLE,PHI,CLE,PHI,CLE,PHI,CLE,PHI,CLE,PHI
192,857684,2022-12-02T00:00:00.000Z,99,4,False,2022,Final,Final,117,27,19,SAS,NOP,SAS,NOP,SAS,NOP,SAS,NOP,SAS,NOP
193,857702,2022-12-04T00:00:00.000Z,92,4,False,2022,Final,Final,103,3,2,BKN,BOS,BKN,BOS,BKN,BOS,BKN,BOS,BKN,BOS
194,857697,2022-12-03T00:00:00.000Z,120,4,False,2022,Final,Final,101,10,11,GSW,HOU,GSW,HOU,GSW,HOU,GSW,HOU,GSW,HOU
195,857745,2022-12-10T00:00:00.000Z,110,4,False,2022,Final,Final,102,6,21,CLE,OKC,CLE,OKC,CLE,OKC,CLE,OKC,CLE,OKC
196,857719,2022-12-07T00:00:00.000Z,126,4,False,2022,Final,Final,113,28,14,TOR,LAL,TOR,LAL,TOR,LAL,TOR,LAL,TOR,LAL
197,857735,2022-12-09T00:00:00.000Z,114,4,False,2022,Final,Final,103,15,9,MEM,DET,MEM,DET,MEM,DET,MEM,DET,MEM,DET
198,857758,2022-12-12T00:00:00.000Z,128,4,False,2022,Final,Final,103,15,1,MEM,ATL,MEM,ATL,MEM,ATL,MEM,ATL,MEM,ATL
199,857749,2022-12-11T00:00:00.000Z,117,4,False,2022,Final,Final,124,9,14,DET,LAL,DET,LAL,DET,LAL,DET,LAL,DET,LAL
200,857779,2022-12-15T00:00:00.000Z,132,5,False,2022,Final,Final,129,29,19,UTA,NOP,UTA,NOP,UTA,NOP,UTA,NOP,UTA,NOP
201,857764,2022-12-13T00:00:00.000Z,121,4,False,2022,Final,Final,100,29,19,UTA,NOP,UTA,NOP,UTA,NOP,UTA,NOP,UTA,NOP
202,857770,2022-12-14T00:00:00.000Z,135,4,False,2022,Final,Final,124,22,1,ORL,ATL,ORL,ATL,ORL,ATL,ORL,ATL,ORL,ATL
203,857790,2022-12-16T00:00:00.000Z,118,4,False,2022,Final,Final,112,6,12,CLE,IND,CLE,IND,CLE,IND,CLE,IND,CLE,IND
204,857797,2022-12-17T00:00:00.000Z,118,4,False,2022,Final,Final,114,24,19,PHX,NOP,PHX,NOP,PHX,NOP,PHX,NOP,PHX,NOP
205,857817,2022-12-20T00:00:00.000Z,105,4,False,2022,Final,Final,91,8,15,DEN,MEM,DEN,MEM,DEN,MEM,DEN,MEM,DEN,MEM
206,857805,2022-12-18T00:00:00.000Z,121,4,False,2022,Final,Final,124,9,3,DET,BKN,DET,BKN,DET,BKN,DET,BKN,DET,BKN
207,857812,2022-12-19T00:00:00.000Z,123,4,False,2022,Final,Final,121,21,25,OKC,POR,OKC,POR,OKC,POR,OKC,POR,OKC,POR
208,857824,2022-12-21T00:00:00.000Z,108,4,False,2022,Final,Final,110,1,5,ATL,CHI,ATL,CHI,ATL,CHI,ATL,CHI,ATL,CHI
209,857839,2022-12-23T00:00:00.000Z,107,4,False,2022,Final,Final,118,6,28,CLE,TOR,CLE,TOR,CLE,TOR,CLE,TOR,CLE,TOR
210,857850,2022-12-25T00:00:00.000Z,112,4,False,2022,Final,Final,119,20,23,NYK,PHI,NYK,PHI,NYK,PHI,NYK,PHI,NYK,PHI
211,857845,2022-12-23T00:00:00.000Z,111,4,False,2022,Final,Final,125,26,30,SAC,WAS,SAC,WAS,SAC,WAS,SAC,WAS,SAC,WAS
212,857855,2022-12-26T00:00:00.000Z,131,5,False,2022,Final,Final,142,9,13,DET,LAC,DET,LAC,DET,LAC,DET,LAC,DET,LAC
213,857860,2022-12-27T00:00:00.000Z,126,4,False,2022,Final,Final,102,2,11,BOS,HOU,BOS,HOU,BOS,HOU,BOS,HOU,BOS,HOU
214,857901,2023-01-01T00:00:00.000Z,95,4,False,2022,Final,Final,118,17,30,MIL,WAS,MIL,WAS,MIL,WAS,MIL,WAS,MIL,WAS
215,857874,2022-12-28T00:00:00.000Z,127,4,False,2022,Final,Final,126,26,8,SAC,DEN,SAC,DEN,SAC,DEN,SAC,DEN,SAC,DEN
216,857886,2022-12-30T00:00:00.000Z,123,4,False,2022,Final,Final,114,17,18,MIL,MIN,MIL,MIN,MIL,MIN,MIL,MIN,MIL,MIN
217,857898,2022-12-31T00:00:00.000Z,104,4,False,2022,Final,Final,116,18,9,MIN,DET,MIN,DET,MIN,DET,MIN,DET,MIN,DET
218,857921,2023-01-04T00:00:00.000Z,117,4,False,2022,Final,Final,114,20,27,NYK,SAS,NYK,SAS,NYK,SAS,NYK,SAS,NYK,SAS
219,857910,2023-01-02T00:00:00.000Z,115,4,False,2022,Final,Final,121,4,14,CHA,LAL,CHA,LAL,CHA,LAL,CHA,LAL,CHA,LAL
220,857960,2023-01-09T00:00:00.000Z,107,4,False,2022,Final,Final,111,20,17,NYK,MIL,NYK,MIL,NYK,MIL,NYK,MIL,NYK,MIL
221,857935,2023-01-06T00:00:00.000Z,127,4,False,2022,Final,Final,110,21,30,OKC,WAS,OKC,WAS,OKC,WAS,OKC,WAS,OKC,WAS
222,857957,2023-01-08T00:00:00.000Z,98,4,False,2022,Final,Final,112,24,6,PHX,CLE,PHX,CLE,PHX,CLE,PHX,CLE,PHX,CLE
223,857975,2023-01-11T00:00:00.000Z,125,4,False,2022,Final,Final,114,2,19,BOS,NOP,BOS,NOP,BOS,NOP,BOS,NOP,BOS,NOP
224,857967,2023-01-10T00:00:00.000Z,106,4,False,2022,Final,Final,109,25,22,POR,ORL,POR,ORL,POR,ORL,POR,ORL,POR,ORL
225,857981,2023-01-12T00:00:00.000Z,124,4,False,2022,Final,Final,114,28,4,TOR,CHA,TOR,CHA,TOR,CHA,TOR,CHA,TOR,CHA
226,857997,2023-01-14T00:00:00.000Z,117,4,False,2022,Final,Final,118,29,23,UTA,PHI,UTA,PHI,UTA,PHI,UTA,PHI,UTA,PHI
227,857994,2023-01-13T00:00:00.000Z,110,4,False,2022,Final,Final,124,5,21,CHI,OKC,CHI,OKC,CHI,OKC,CHI,OKC,CHI,OKC
228,858009,2023-01-15T00:00:00.000Z,140,4,False,2022,Final,Final,123,25,7,POR,DAL,POR,DAL,POR,DAL,POR,DAL,POR,DAL
229,858018,2023-01-16T00:00:00.000Z,121,5,False,2022,Final,Final,123,20,28,NYK,TOR,NYK,TOR,NYK,TOR,NYK,TOR,NYK,TOR
230,858021,2023-01-17T00:00:00.000Z,110,4,False,2022,Final,Final,120,13,23,LAC,PHI,LAC,PHI,LAC,PHI,LAC,PHI,LAC,PHI
231,858025,2023-01-18T00:00:00.000Z,115,4,False,2022,Final,Final,114,15,6,MEM,CLE,MEM,CLE,MEM,CLE,MEM,CLE,MEM,CLE
232,858064,2023-01-23T00:00:00.000Z,120,4,False,2022,Final,Final,102,29,4,UTA,CHA,UTA,CHA,UTA,CHA,UTA,CHA,UTA,CHA
233,858046,2023-01-21T00:00:00.000Z,113,4,False,2022,Final,Final,104,18,11,MIN,HOU,MIN,HOU,MIN,HOU,MIN,HOU,MIN,HOU
234,858057,2023-01-22T00:00:00.000Z,112,4,False,2022,Final,Final,121,25,14,POR,LAL,POR,LAL,POR,LAL,POR,LAL,POR,LAL
235,858087,2023-01-26T00:00:00.000Z,95,4,False,2022,Final,Final,113,11,6,HOU,CLE,HOU,CLE,HOU,CLE,HOU,CLE,HOU,CLE
236,858076,2023-01-25T00:00:00.000Z,126,4,False,2022,Final,Final,120,22,12,ORL,IND,ORL,IND,ORL,IND,ORL,IND,ORL,IND
237,858102,2023-01-28T00:00:00.000Z,113,4,False,2022,Final,Final,120,1,13,ATL,LAC,ATL,LAC,ATL,LAC,ATL,LAC,ATL,LAC
238,858092,2023-01-27T00:00:00.000Z,110,4,False,2022,Final,Final,105,16,22,MIA,ORL,MIA,ORL,MIA,ORL,MIA,ORL,MIA,ORL
239,858090,2023-01-27T00:00:00.000Z,129,4,False,2022,Final,Final,117,10,28,GSW,TOR,GSW,TOR,GSW,TOR,GSW,TOR,GSW,TOR
240,858098,2023-01-28T00:00:00.000Z,114,4,False,2022,Final,Final,117,9,11,DET,HOU,DET,HOU,DET,HOU,DET,HOU,DET,HOU
241,858114,2023-01-30T00:00:00.000Z,114,4,False,2022,Final,Final,106,24,28,PHX,TOR,PHX,TOR,PHX,TOR,PHX,TOR,PHX,TOR
242,858118,2023-01-31T00:00:00.000Z,103,4,False,2022,Final,Final,108,5,13,CHI,LAC,CHI,LAC,CHI,LAC,CHI,LAC,CHI,LAC
243,858113,2023-01-30T00:00:00.000Z,111,4,False,2022,Final,Final,105,7,9,DAL,DET,DAL,DET,DAL,DET,DAL,DET,DAL,DET
244,858130,2023-02-01T00:00:00.000Z,119,5,False,2022,Final,Final,114,18,10,MIN,GSW,MIN,GSW,MIN,GSW,MIN,GSW,MIN,GSW
245,858137,2023-02-02T00:00:00.000Z,106,4,False,2022,Final,Final,105,17,13,MIL,LAC,MIL,LAC,MIL,LAC,MIL,LAC,MIL,LAC
246,858143,2023-02-03T00:00:00.000Z,125,4,False,2022,Final,Final,137,27,23,SAS,PHI,SAS,PHI,SAS,PHI,SAS,PHI,SAS,PHI
247,858150,2023-02-04T00:00:00.000Z,129,4,False,2022,Final,Final,121,5,25,CHI,POR,CHI,POR,CHI,POR,CHI,POR,CHI,POR
248,858170,2023-02-07T00:00:00.000Z,146,4,False,2022,Final,Final,112,8,18,DEN,MIN,DEN,MIN,DEN,MIN,DEN,MIN,DEN,MIN
249,858186,2023-02-09T00:00:00.000Z,116,4,False,2022,Final,Final,105,3,5,BKN,CHI,BKN,CHI,BKN,CHI,BKN,CHI,BKN,CHI
250,858193,2023-02-10T00:00:00.000Z,119,4,False,2022,Final,Final,108,23,20,PHI,NYK,PHI,NYK,PHI,NYK,PHI,NYK,PHI,NYK
251,858203,2023-02-11T00:00:00.000Z,97,4,False,2022,Final,Final,89,6,5,CLE,CHI,CLE,CHI,CLE,CHI,CLE,CHI,CLE,CHI
252,858217,2023-02-13T00:00:00.000Z,124,4,False,2022,Final,Final,106,20,3,NYK,BKN,NYK,BKN,NYK,BKN,NYK,BKN,NYK,BKN
253,858223,2023-02-14T00:00:00.000Z,101,4,False,2022,Final,Final,126,25,30,POR,WAS,POR,WAS,POR,WAS,POR,WAS,POR,WAS
254,858231,2023-02-15T00:00:00.000Z,118,4,False,2022,Final,Final,112,23,6,PHI,CLE,PHI,CLE,PHI,CLE,PHI,CLE,PHI,CLE
255,858241,2023-02-23T00:00:00.000Z,120,5,False,2022,Final,Final,119,29,21,UTA,OKC,UTA,OKC,UTA,OKC,UTA,OKC,UTA,OKC
256,858253,2023-02-24T00:00:00.000Z,128,4,False,2022,Final,Final,99,17,16,MIL,MIA,MIL,MIA,MIL,MIA,MIL,MIA,MIL,MIA
257,858260,2023-02-25T00:00:00.000Z,107,4,False,2022,Final,Final,110,23,2,PHI,BOS,PHI,BOS,PHI,BOS,PHI,BOS,PHI,BOS
258,858266,2023-02-26T00:00:00.000Z,129,4,False,2022,Final,Final,127,1,3,ATL,BKN,ATL,BKN,ATL,BKN,ATL,BKN,ATL,BKN
259,858281,2023-02-28T00:00:00.000Z,122,4,False,2022,Final,Final,124,7,12,DAL,IND,DAL,IND,DAL,IND,DAL,IND,DAL,IND
260,858288,2023-03-01T00:00:00.000Z,142,4,False,2022,Final,Final,118,20,3,NYK,BKN,NYK,BKN,NYK,BKN,NYK,BKN,NYK,BKN
261,857447,2022-10-30T00:00:00.000Z,121,4,False,2022,Final,Final,110,14,8,LAL,DEN,LAL,DEN,LAL,DEN,LAL,DEN,LAL,DEN
262,857428,2022-10-28T00:00:00.000Z,123,5,False,2022,Final,Final,132,2,6,BOS,CLE,BOS,CLE,BOS,CLE,BOS,CLE,BOS,CLE
263,857478,2022-11-04T00:00:00.000Z,130,4,False,2022,Final,Final,99,15,4,MEM,CHA,MEM,CHA,MEM,CHA,MEM,CHA,MEM,CHA
264,857452,2022-10-31T00:00:00.000Z,111,4,False,2022,Final,Final,118,30,23,WAS,PHI,WAS,PHI,WAS,PHI,WAS,PHI,WAS,PHI
265,857532,2022-11-11T00:00:00.000Z,114,4,False,2022,Final,Final,97,22,24,ORL,PHX,ORL,PHX,ORL,PHX,ORL,PHX,ORL,PHX
266,857490,2022-11-05T00:00:00.000Z,102,4,False,2022,Final,Final,82,24,25,PHX,POR,PHX,POR,PHX,POR,PHX,POR,PHX,POR
267,857500,2022-11-07T00:00:00.000Z,100,4,False,2022,Final,Final,88,23,24,PHI,PHX,PHI,PHX,PHI,PHX,PHI,PHX,PHI,PHX
268,857518,2022-11-09T00:00:00.000Z,116,4,False,2022,Final,Final,109,28,11,TOR,HOU,TOR,HOU,TOR,HOU,TOR,HOU,TOR,HOU
269,857525,2022-11-09T00:00:00.000Z,127,4,False,2022,Final,Final,120,26,6,SAC,CLE,SAC,CLE,SAC,CLE,SAC,CLE,SAC,CLE
270,857527,2022-11-10T00:00:00.000Z,113,4,False,2022,Final,Final,105,30,7,WAS,DAL,WAS,DAL,WAS,DAL,WAS,DAL,WAS,DAL
271,857575,2022-11-17T00:00:00.000Z,96,4,False,2022,Final,Final,91,13,9,LAC,DET,LAC,DET,LAC,DET,LAC,DET,LAC,DET
272,857543,2022-11-12T00:00:00.000Z,121,4,False,2022,Final,Final,109,23,1,PHI,ATL,PHI,ATL,PHI,ATL,PHI,ATL,PHI,ATL
273,857549,2022-11-13T00:00:00.000Z,124,4,False,2022,Final,Final,129,6,18,CLE,MIN,CLE,MIN,CLE,MIN,CLE,MIN,CLE,MIN
274,857556,2022-11-14T00:00:00.000Z,113,4,False,2022,Final,Final,112,16,24,MIA,PHX,MIA,PHX,MIA,PHX,MIA,PHX,MIA,PHX
275,857563,2022-11-15T00:00:00.000Z,117,4,False,2022,Final,Final,110,25,27,POR,SAS,POR,SAS,POR,SAS,POR,SAS,POR,SAS
276,857571,2022-11-16T00:00:00.000Z,120,4,False,2022,Final,Final,121,30,21,WAS,OKC,WAS,OKC,WAS,OKC,WAS,OKC,WAS,OKC
277,857610,2022-11-22T00:00:00.000Z,115,4,False,2022,Final,Final,105,24,14,PHX,LAL,PHX,LAL,PHX,LAL,PHX,LAL,PHX,LAL
278,857580,2022-11-18T00:00:00.000Z,110,4,False,2022,Final,Final,102,23,17,PHI,MIL,PHI,MIL,PHI,MIL,PHI,MIL,PHI,MIL
279,857596,2022-11-20T00:00:00.000Z,97,4,False,2022,Final,Final,98,7,8,DAL,DEN,DAL,DEN,DAL,DEN,DAL,DEN,DAL,DEN
280,857608,2022-11-21T00:00:00.000Z,119,4,False,2022,Final,Final,129,21,20,OKC,NYK,OKC,NYK,OKC,NYK,OKC,NYK,OKC,NYK
281,857633,2022-11-25T00:00:00.000Z,132,4,False,2022,Final,Final,111,15,19,MEM,NOP,MEM,NOP,MEM,NOP,MEM,NOP,MEM,NOP
282,857617,2022-11-23T00:00:00.000Z,101,4,False,2022,Final,Final,115,12,18,IND,MIN,IND,MIN,IND,MIN,IND,MIN,IND,MIN
283,857639,2022-11-25T00:00:00.000Z,104,4,False,2022,Final,Final,114,13,8,LAC,DEN,LAC,DEN,LAC,DEN,LAC,DEN,LAC,DEN
284,857687,2022-12-02T00:00:00.000Z,139,4,False,2022,Final,Final,119,29,12,UTA,IND,UTA,IND,UTA,IND,UTA,IND,UTA,IND
285,857646,2022-11-27T00:00:00.000Z,111,4,False,2022,Final,Final,97,3,25,BKN,POR,BKN,POR,BKN,POR,BKN,POR,BKN,POR
286,857661,2022-11-28T00:00:00.000Z,105,4,False,2022,Final,Final,101,19,21,NOP,OKC,NOP,OKC,NOP,OKC,NOP,OKC,NOP,OKC
287,857664,2022-11-29T00:00:00.000Z,116,4,False,2022,Final,Final,113,7,10,DAL,GSW,DAL,GSW,DAL,GSW,DAL,GSW,DAL,GSW
288,857668,2022-11-30T00:00:00.000Z,108,4,False,2022,Final,Final,125,22,1,ORL,ATL,ORL,ATL,ORL,ATL,ORL,ATL,ORL,ATL
289,857701,2022-12-04T00:00:00.000Z,119,4,False,2022,Final,Final,130,30,14,WAS,LAL,WAS,LAL,WAS,LAL,WAS,LAL,WAS,LAL
290,857692,2022-12-03T00:00:00.000Z,111,4,False,2022,Final,Final,116,29,25,UTA,POR,UTA,POR,UTA,POR,UTA,POR,UTA,POR
291,857710,2022-12-05T00:00:00.000Z,132,6,False,2022,Final,Final,123,11,23,HOU,PHI,HOU,PHI,HOU,PHI,HOU,PHI,HOU,PHI
292,857715,2022-12-06T00:00:00.000Z,115,4,False,2022,Final,Final,116,8,7,DEN,DAL,DEN,DAL,DEN,DAL,DEN,DAL,DEN,DAL
293,857785,2022-12-16T00:00:00.000Z,116,4,False,2022,Final,Final,119,28,3,TOR,BKN,TOR,BKN,TOR,BKN,TOR,BKN,TOR,BKN
294,857721,2022-12-07T00:00:00.000Z,113,4,False,2022,Final,Final,89,20,1,NYK,ATL,NYK,ATL,NYK,ATL,NYK,ATL,NYK,ATL
295,857736,2022-12-09T00:00:00.000Z,133,5,False,2022,Final,Final,122,23,14,PHI,LAL,PHI,LAL,PHI,LAL,PHI,LAL,PHI,LAL
296,857744,2022-12-10T00:00:00.000Z,123,4,False,2022,Final,Final,107,10,2,GSW,BOS,GSW,BOS,GSW,BOS,GSW,BOS,GSW,BOS
297,857750,2022-12-11T00:00:00.000Z,131,4,False,2022,Final,Final,113,23,4,PHI,CHA,PHI,CHA,PHI,CHA,PHI,CHA,PHI,CHA
298,857762,2022-12-12T00:00:00.000Z,121,4,False,2022,Final,Final,114,7,21,DAL,OKC,DAL,OKC,DAL,OKC,DAL,OKC,DAL,OKC
299,857765,2022-12-13T00:00:00.000Z,118,5,False,2022,Final,Final,122,14,2,LAL,BOS,LAL,BOS,LAL,BOS,LAL,BOS,LAL,BOS
300,857774,2022-12-14T00:00:00.000Z,120,5,False,2022,Final,Final,128,5,20,CHI,NYK,CHI,NYK,CHI,NYK,CHI,NYK,CHI,NYK
301,857803,2022-12-18T00:00:00.000Z,119,4,False,2022,Final,Final,117,14,30,LAL,WAS,LAL,WAS,LAL,WAS,LAL,WAS,LAL,WAS
302,857795,2022-12-17T00:00:00.000Z,95,4,False,2022,Final,Final,107,11,25,HOU,POR,HOU,POR,HOU,POR,HOU,POR,HOU,POR
303,857810,2022-12-19T00:00:00.000Z,126,4,False,2022,Final,Final,125,1,22,ATL,ORL,ATL,ORL,ATL,ORL,ATL,ORL,ATL,ORL
304,857828,2022-12-21T00:00:00.000Z,143,4,False,2022,Final,Final,113,3,10,BKN,GSW,BKN,GSW,BKN,GSW,BKN,GSW,BKN,GSW
305,857861,2022-12-27T00:00:00.000Z,129,4,False,2022,Final,Final,114,12,1,IND,ATL,IND,ATL,IND,ATL,IND,ATL,IND,ATL
306,857840,2022-12-23T00:00:00.000Z,108,4,False,2022,Final,Final,111,16,12,MIA,IND,MIA,IND,MIA,IND,MIA,IND,MIA,IND
307,857854,2022-12-26T00:00:00.000Z,124,4,False,2022,Final,Final,113,25,4,POR,CHA,POR,CHA,POR,CHA,POR,CHA,POR,CHA
308,857891,2022-12-30T00:00:00.000Z,126,4,False,2022,Final,Final,125,26,29,SAC,UTA,SAC,UTA,SAC,UTA,SAC,UTA,SAC,UTA
309,857893,2022-12-31T00:00:00.000Z,102,4,False,2022,Final,Final,103,5,6,CHI,CLE,CHI,CLE,CHI,CLE,CHI,CLE,CHI,CLE
310,857907,2023-01-02T00:00:00.000Z,106,4,False,2022,Final,Final,111,11,7,HOU,DAL,HOU,DAL,HOU,DAL,HOU,DAL,HOU,DAL
311,857936,2023-01-06T00:00:00.000Z,121,4,False,2022,Final,Final,109,27,9,SAS,DET,SAS,DET,SAS,DET,SAS,DET,SAS,DET
312,857924,2023-01-04T00:00:00.000Z,119,4,False,2022,Final,Final,108,19,11,NOP,HOU,NOP,HOU,NOP,HOU,NOP,HOU,NOP,HOU
313,857972,2023-01-11T00:00:00.000Z,100,4,False,2022,Final,Final,97,30,5,WAS,CHI,WAS,CHI,WAS,CHI,WAS,CHI,WAS,CHI
314,857949,2023-01-07T00:00:00.000Z,134,4,False,2022,Final,Final,136,26,14,SAC,LAL,SAC,LAL,SAC,LAL,SAC,LAL,SAC,LAL
315,857954,2023-01-08T00:00:00.000Z,116,4,False,2022,Final,Final,111,12,4,IND,CHA,IND,CHA,IND,CHA,IND,CHA,IND,CHA
316,857968,2023-01-10T00:00:00.000Z,113,4,False,2022,Final,Final,101,13,7,LAC,DAL,LAC,DAL,LAC,DAL,LAC,DAL,LAC,DAL
317,857983,2023-01-12T00:00:00.000Z,113,4,False,2022,Final,Final,119,25,6,POR,CLE,POR,CLE,POR,CLE,POR,CLE,POR,CLE
318,857990,2023-01-13T00:00:00.000Z,121,4,False,2022,Final,Final,116,18,24,MIN,PHX,MIN,PHX,MIN,PHX,MIN,PHX,MIN,PHX
319,858006,2023-01-15T00:00:00.000Z,119,4,False,2022,Final,Final,132,27,26,SAS,SAC,SAS,SAC,SAS,SAC,SAS,SAC,SAS,SAC
320,857996,2023-01-14T00:00:00.000Z,103,4,False,2022,Final,Final,114,28,1,TOR,ATL,TOR,ATL,TOR,ATL,TOR,ATL,TOR,ATL
321,858012,2023-01-16T00:00:00.000Z,118,4,False,2022,Final,Final,127,30,10,WAS,GSW,WAS,GSW,WAS,GSW,WAS,GSW,WAS,GSW
322,858024,2023-01-18T00:00:00.000Z,126,4,False,2022,Final,Final,106,21,12,OKC,IND,OKC,IND,OKC,IND,OKC,IND,OKC,IND
323,858035,2023-01-19T00:00:00.000Z,128,4,False,2022,Final,Final,126,18,28,MIN,TOR,MIN,TOR,MIN,TOR,MIN,TOR,MIN,TOR
324,858125,2023-02-01T00:00:00.000Z,117,4,False,2022,Final,Final,119,9,30,DET,WAS,DET,WAS,DET,WAS,DET,WAS,DET,WAS
325,858049,2023-01-21T00:00:00.000Z,104,4,False,2022,Final,Final,106,28,2,TOR,BOS,TOR,BOS,TOR,BOS,TOR,BOS,TOR,BOS
326,858053,2023-01-22T00:00:00.000Z,100,4,False,2022,Final,Final,96,16,19,MIA,NOP,MIA,NOP,MIA,NOP,MIA,NOP,MIA,NOP
327,858060,2023-01-23T00:00:00.000Z,130,4,False,2022,Final,Final,150,9,17,DET,MIL,DET,MIL,DET,MIL,DET,MIL,DET,MIL
328,858093,2023-01-27T00:00:00.000Z,131,4,False,2022,Final,Final,141,12,17,IND,MIL,IND,MIL,IND,MIL,IND,MIL,IND,MIL
329,858078,2023-01-25T00:00:00.000Z,103,4,False,2022,Final,Final,108,11,30,HOU,WAS,HOU,WAS,HOU,WAS,HOU,WAS,HOU,WAS
330,858089,2023-01-26T00:00:00.000Z,117,5,False,2022,Final,Final,120,2,20,BOS,NYK,BOS,NYK,BOS,NYK,BOS,NYK,BOS,NYK
